id,comp,question,clean,pos,lemma
16787,0,what is a lead wire in electrical,what is a lead wire in electrical,"['WP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ']","['what', 'be', 'a', 'lead', 'wire', 'in', 'electrical']"
13646,0,what materials can i rip off wax with,what materials can i rip off wax with,"['WDT', 'NNS', 'MD', 'PRP', 'VB', 'RP', 'NN', 'IN']","['what', 'material', 'can', 'i', 'rip', 'off', 'wax', 'with']"
37704,0,what are the sensitive periods,what are the sensitive periods,"['WP', 'VBP', 'DT', 'JJ', 'NNS']","['what', 'be', 'the', 'sensitive', 'period']"
23195,1,Who was the first king of China?,who was the first king of china,"['WP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP']","['who', 'be', 'the', 'first', 'king', 'of', 'china']"
7354,0,equality act 2010 who does it apply to,equality act 2010 who does it apply to,"['NN', 'NN', 'CD', 'WP', 'VBZ', 'PRP', 'VB', 'IN']","['equality', 'act', '2010', 'who', 'do', 'it', 'apply', 'to']"
17660,0,why did the battle of tippecanoe take place,why did the battle of tippecanoe take place,"['WRB', 'VBD', 'DT', 'NN', 'IN', 'NNP', 'VB', 'NN']","['why', 'do', 'the', 'battle', 'of', 'tippecanoe', 'take', 'place']"
24649,0,How can I be an English native speaker?,how can i be an english native speaker,"['WRB', 'MD', 'PRP', 'VB', 'DT', 'JJ', 'JJ', 'NN']","['how', 'can', 'i', 'be', 'a', 'english', 'native', 'speaker']"
9763,0,'who started singing you''ll never walk alone',who started singing you ll never walk alone,"['WP', 'VBD', 'VBG', 'PRP', 'MD', 'RB', 'VB', 'RB']","['who', 'start', 'sing', 'you', 'will', 'never', 'walk', 'alone']"
22910,1,Which will be the best day of your life?,which will be the best day of your life,"['WDT', 'MD', 'VB', 'DT', 'JJS', 'NN', 'IN', 'PRP$', 'NN']","['which', 'will', 'be', 'the', 'best', 'day', 'of', 'you', 'life']"
24280,0,Do you know what joke Virdas made on Dr. Kalam which created ruckus?,do you know what joke virdas made on dr kalam which created ruckus,"['VBP', 'PRP', 'VB', 'WDT', 'NN', 'NNS', 'VBN', 'IN', 'NNP', 'NNP', 'WDT', 'VBD', 'NN']","['do', 'you', 'know', 'what', 'joke', 'virda', 'make', 'on', 'dr', 'kalam', 'which', 'create', 'ruckus']"
25948,0,How do top students study math?,how do top students study math,"['WRB', 'VBP', 'JJ', 'NNS', 'VB', 'NN']","['how', 'do', 'top', 'student', 'study', 'math']"
38629,0,cardi b how old,cardi b how old,"['NN', 'NNP', 'WRB', 'JJ']","['cardi', 'b', 'how', 'old']"
25569,0,How do I get to understand English movies without subtitles?,how do i get to understand english movies without subtitles,"['WRB', 'VBP', 'PRP', 'VB', 'TO', 'VB', 'JJ', 'NNS', 'IN', 'NNS']","['how', 'do', 'i', 'get', 'to', 'understand', 'english', 'movie', 'without', 'subtitle']"
8297,0,how many hours from 8 am to 5 pm,how many hours from 8 am to 5 pm,"['WRB', 'JJ', 'NNS', 'IN', 'CD', 'NN', 'IN', 'CD', 'NN']","['how', 'many', 'hour', 'from', '8', 'am', 'to', '5', 'pm']"
21458,1,"What is a good solar panel installation provider near Trabuco, California CA?",what is a good solar panel installation provider near trabuco california ca,"['WP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP']","['what', 'be', 'a', 'good', 'solar', 'panel', 'installation', 'provider', 'near', 'trabuco', 'california', 'can']"
10806,0,which way to run hardwood floors,which way to run hardwood floors,"['WDT', 'NN', 'TO', 'VB', 'NN', 'NNS']","['which', 'way', 'to', 'run', 'hardwood', 'floor']"
9318,0,where does canal du midi start and finish,where does canal du midi start and finish,"['WRB', 'VBZ', 'NN', 'NNP', 'VB', 'VB', 'CC', 'VB']","['where', 'do', 'canal', 'du', 'midi', 'start', 'and', 'finish']"
31555,0,Why is my Facebook post reach decreasing even though the posts per week and post engagements has increased?,why is my facebook post reach decreasing even though the posts per week and post engagements has increased,"['WRB', 'VBZ', 'PRP$', 'NN', 'NN', 'NN', 'VBG', 'RB', 'IN', 'DT', 'NNS', 'IN', 'NN', 'CC', 'NN', 'NNS', 'VBZ', 'VBN']","['why', 'be', 'my', 'facebook', 'post', 'reach', 'decrease', 'even', 'though', 'the', 'post', 'per', 'week', 'and', 'post', 'engagement', 'have', 'increase']"
39559,0,what does alice in chains mean,what does alice in chains mean,"['WP', 'VBZ', 'NN', 'IN', 'NNS', 'VB']","['what', 'do', 'alice', 'in', 'chain', 'mean']"
22378,1,What are the best ways to get rid of acne?,what are the best ways to get rid of acne,"['WP', 'VBP', 'DT', 'JJS', 'NNS', 'TO', 'VB', 'NN', 'IN', 'NN']","['what', 'be', 'the', 'best', 'way', 'to', 'get', 'rid', 'of', 'acne']"
11611,0,how to control fleas on quails,how to control fleas on quails,"['WRB', 'TO', 'VB', 'NNS', 'IN', 'NNS']","['how', 'to', 'control', 'fleas', 'on', 'quail']"
21501,1,What are some TV shows as good as Breaking Bad?,what are some tv shows as good as breaking bad,"['WP', 'VBP', 'DT', 'NN', 'NNS', 'RB', 'JJ', 'IN', 'VBG', 'JJ']","['what', 'be', 'some', 'tv', 'show', 'as', 'good', 'as', 'break', 'bad']"
10445,0,when did scotland get knocked out of the world cup,when did scotland get knocked out of the world cup,"['WRB', 'VBD', 'NNP', 'VB', 'VBN', 'IN', 'IN', 'DT', 'NN', 'NN']","['when', 'do', 'scotland', 'get', 'knock', 'out', 'of', 'the', 'world', 'cup']"
4865,0,who decides how much the president will be paid,who decides how much the president will be paid,"['WP', 'VBZ', 'WRB', 'JJ', 'DT', 'NN', 'MD', 'VB', 'VBN']","['who', 'decide', 'how', 'much', 'the', 'president', 'will', 'be', 'pay']"
4548,0,who negotiated the extremely popular treaty with spain,who negotiated the extremely popular treaty with spain,"['WP', 'VBD', 'DT', 'RB', 'JJ', 'NN', 'IN', 'NNP']","['who', 'negotiate', 'the', 'extremely', 'popular', 'treaty', 'with', 'spain']"
9347,0,who plays sidney in once upon a time,who plays sidney in once upon a time,"['WP', 'VBZ', 'NN', 'IN', 'RB', 'IN', 'DT', 'NN']","['who', 'play', 'sidney', 'in', 'once', 'upon', 'a', 'time']"
5988,0,who did the music for big hero 6,who did the music for big hero 6,"['WP', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NN', 'CD']","['who', 'do', 'the', 'music', 'for', 'big', 'hero', '6']"
2692,0,when did the us stop making two dollar bills,when did the us stop making two dollar bills,"['WRB', 'VBD', 'DT', 'PRP', 'VB', 'VBG', 'CD', 'NN', 'NNS']","['when', 'do', 'the', 'we', 'stop', 'make', 'two', 'dollar', 'bill']"
29400,0,What is it like to attend Tufts University?,what is it like to attend tufts university,"['WP', 'VBZ', 'PRP', 'JJ', 'TO', 'VB', 'NNS', 'NN']","['what', 'be', 'it', 'like', 'to', 'attend', 'tuft', 'university']"
28398,0,What are some startup opportunities now that Donald Trump is president?,what are some startup opportunities now that donald trump is president,"['WP', 'VBP', 'DT', 'NN', 'NNS', 'RB', 'IN', 'NNP', 'NNP', 'VBZ', 'NN']","['what', 'be', 'some', 'startup', 'opportunity', 'now', 'that', 'donald', 'trump', 'be', 'president']"
36731,0,do women lose weight when breastfeeding,do women lose weight when breastfeeding,"['VBP', 'NNS', 'VB', 'NN', 'WRB', 'VBG']","['do', 'woman', 'lose', 'weight', 'when', 'breastfeed']"
19688,0,what is a split disc,what is a split disc,"['WP', 'VBZ', 'DT', 'JJ', 'NN']","['what', 'be', 'a', 'split', 'disc']"
23336,1,What is the most badass thing about Plato?,what is the most badass thing about plato,"['WP', 'VBZ', 'DT', 'RBS', 'JJ', 'NN', 'IN', 'NNP']","['what', 'be', 'the', 'most', 'badass', 'thing', 'about', 'plato']"
37116,0,what animals eat the diamond leaf willow located,what animals eat the diamond leaf willow located,"['WDT', 'NNS', 'VBP', 'DT', 'NN', 'NN', 'NN', 'VBN']","['what', 'animal', 'eat', 'the', 'diamond', 'leaf', 'willow', 'locate']"
24421,0,Does the sun revolve around anything?,does the sun revolve around anything,"['VBZ', 'DT', 'NN', 'VB', 'IN', 'NN']","['do', 'the', 'sun', 'revolve', 'around', 'anything']"
25290,0,How difficult is it to get into IIT?,how difficult is it to get into iit,"['WRB', 'JJ', 'VBZ', 'PRP', 'TO', 'VB', 'IN', 'NN']","['how', 'difficult', 'be', 'it', 'to', 'get', 'into', 'iit']"
38198,0,what causes incontinence after knee replacement surgery,what causes incontinence after knee replacement surgery,"['WP', 'VBZ', 'NN', 'IN', 'NN', 'NN', 'NN']","['what', 'cause', 'incontinence', 'after', 'knee', 'replacement', 'surgery']"
5955,0,where does the new madrid fault line start and end,where does the new madrid fault line start and end,"['WRB', 'VBZ', 'DT', 'JJ', 'NNP', 'NN', 'NN', 'NN', 'CC', 'NN']","['where', 'do', 'the', 'new', 'madrid', 'fault', 'line', 'start', 'and', 'end']"
24321,0,Does BDS have scope in India or not?,does bds have scope in india or not,"['VBZ', 'PRP', 'VB', 'NN', 'IN', 'NNP', 'CC', 'RB']","['do', 'bds', 'have', 'scope', 'in', 'india', 'or', 'not']"
14446,0,what does sleep deprivation do to your skin,what does sleep deprivation do to your skin,"['WP', 'VBZ', 'VB', 'NN', 'VB', 'IN', 'PRP$', 'NN']","['what', 'do', 'sleep', 'deprivation', 'do', 'to', 'you', 'skin']"
22241,1,What are the best books on improving handwriting?,what are the best books on improving handwriting,"['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'VBG', 'NN']","['what', 'be', 'the', 'best', 'book', 'on', 'improve', 'handwriting']"
26590,0,How much does it cost to build a website like Airbnb?,how much does it cost to build a website like airbnb,"['WRB', 'JJ', 'VBZ', 'PRP', 'VB', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP']","['how', 'much', 'do', 'it', 'cost', 'to', 'build', 'a', 'website', 'like', 'airbnb']"
13146,0,what is cmd exe application error,what is cmd exe application error,"['WP', 'VBZ', 'NN', 'NN', 'NN', 'NN']","['what', 'be', 'cmd', 'exe', 'application', 'error']"
6580,0,are prince and hunter from hollyoaks real twins,are prince and hunter from hollyoaks real twins,"['VBP', 'NN', 'CC', 'NN', 'IN', 'NNS', 'JJ', 'NNS']","['be', 'prince', 'and', 'hunter', 'from', 'hollyoak', 'real', 'twin']"
1512,0,who is the movie the natural based on,who is the movie the natural based on,"['WP', 'VBZ', 'DT', 'NN', 'DT', 'JJ', 'VBN', 'IN']","['who', 'be', 'the', 'movie', 'the', 'natural', 'base', 'on']"
25575,0,How do I give a tattoo as a gift?,how do i give a tattoo as a gift,"['WRB', 'VBP', 'PRP', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN']","['how', 'do', 'i', 'give', 'a', 'tattoo', 'as', 'a', 'gift']"
23191,1,Who are the fastest internet millionaires?,who are the fastest internet millionaires,"['WP', 'VBP', 'DT', 'JJS', 'NN', 'NNS']","['who', 'be', 'the', 'fastest', 'internet', 'millionaire']"
26676,0,How should I begin learning Python?,how should i begin learning python,"['WRB', 'MD', 'PRP', 'VB', 'VBG', 'NN']","['how', 'should', 'i', 'begin', 'learn', 'python']"
1187,0,when does goku go super saiyan dbz kai,when does goku go super saiyan dbz kai,"['WRB', 'VBZ', 'NNP', 'VB', 'RB', 'NN', 'NN', 'NNP']","['when', 'do', 'goku', 'go', 'super', 'saiyan', 'dbz', 'kai']"
36869,0,does non-allergic rhinitis cause sinus infection,does non allergic rhinitis cause sinus infection,"['VBZ', 'AFX', 'JJ', 'NN', 'IN', 'NN', 'NN']","['do', 'non', 'allergic', 'rhinitis', 'cause', 'sinus', 'infection']"
36543,0,how to erase downloads on command prompt with a bat file,how to erase downloads on command prompt with a bat file,"['WRB', 'TO', 'VB', 'NNS', 'IN', 'NN', 'NN', 'IN', 'DT', 'NN', 'NN']","['how', 'to', 'erase', 'download', 'on', 'command', 'prompt', 'with', 'a', 'bat', 'file']"
24502,0,"Has anybody tried ever to sell the handmade things online, if yes then how?",has anybody tried ever to sell the handmade things online if yes then how,"['VBZ', 'NN', 'VBN', 'RB', 'TO', 'VB', 'DT', 'JJ', 'NNS', 'RB', 'IN', 'UH', 'RB', 'WRB']","['have', 'anybody', 'try', 'ever', 'to', 'sell', 'the', 'handmade', 'thing', 'online', 'if', 'yes', 'then', 'how']"
5355,0,when was breath of the wild first announced,when was breath of the wild first announced,"['WRB', 'VBD', 'NN', 'IN', 'DT', 'NN', 'RB', 'VBN']","['when', 'be', 'breath', 'of', 'the', 'wild', 'first', 'announce']"
7488,0,when is sims mobile coming to the us,when is sims mobile coming to the us,"['WRB', 'VBZ', 'NNP', 'NN', 'VBG', 'IN', 'DT', 'PRP']","['when', 'be', 'sims', 'mobile', 'come', 'to', 'the', 'we']"
18062,0,what should the temperature of milk before drinking?,what should the temperature of milk before drinking,"['WP', 'MD', 'DT', 'NN', 'IN', 'NN', 'IN', 'NN']","['what', 'should', 'the', 'temperature', 'of', 'milk', 'before', 'drinking']"
22836,1,Which is the best hair transplant clinic in Bhubaneswar India?,which is the best hair transplant clinic in bhubaneswar india,"['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP']","['which', 'be', 'the', 'best', 'hair', 'transplant', 'clinic', 'in', 'bhubaneswar', 'india']"
39129,0,what do back spasm feel like,what do back spasm feel like,"['WP', 'VBP', 'RB', 'NN', 'VB', 'IN']","['what', 'do', 'back', 'spasm', 'feel', 'like']"
25956,0,How do we go to sleep without even noticing it?,how do we go to sleep without even noticing it,"['WRB', 'VBP', 'PRP', 'VB', 'TO', 'VB', 'IN', 'RB', 'VBG', 'PRP']","['how', 'do', 'we', 'go', 'to', 'sleep', 'without', 'even', 'notice', 'it']"
637,0,when does the winner of alabama senate race take office,when does the winner of alabama senate race take office,"['WRB', 'VBZ', 'DT', 'NN', 'IN', 'NNP', 'NN', 'NN', 'VB', 'NN']","['when', 'do', 'the', 'winner', 'of', 'alabama', 'senate', 'race', 'take', 'office']"
1634,0,what does it mean to be on parole,what does it mean to be on parole,"['WP', 'VBZ', 'PRP', 'VB', 'TO', 'VB', 'IN', 'NN']","['what', 'do', 'it', 'mean', 'to', 'be', 'on', 'parole']"
36653,0,how to clean persian rugs,how to clean persian rugs,"['WRB', 'TO', 'VB', 'JJ', 'NNS']","['how', 'to', 'clean', 'persian', 'rug']"
10807,0,what makes entity vie?,what makes entity vie,"['WP', 'VBZ', 'NN', 'NN']","['what', 'make', 'entity', 'vie']"
40841,0,what does tps stand for in lean manufacturing,what does tps stand for in lean manufacturing,"['WP', 'VBZ', 'NN', 'VB', 'IN', 'IN', 'JJ', 'NN']","['what', 'do', 'tps', 'stand', 'for', 'in', 'lean', 'manufacturing']"
39697,0,what does carbon intensity measure,what does carbon intensity measure,"['WP', 'VBZ', 'NN', 'NN', 'NN']","['what', 'do', 'carbon', 'intensity', 'measure']"
26741,0,"How to convert red, yellow, and white RCA cables to HDMI?",how to convert red yellow and white rca cables to hdmi,"['WRB', 'TO', 'VB', 'JJ', 'JJ', 'CC', 'JJ', 'NN', 'NNS', 'IN', 'NNP']","['how', 'to', 'convert', 'red', 'yellow', 'and', 'white', 'rca', 'cable', 'to', 'hdmi']"
23761,0,"Article 370 has failed and should be removed, What are your views?",article 370 has failed and should be removed what are your views,"['NN', 'CD', 'VBZ', 'VBN', 'CC', 'MD', 'VB', 'VBN', 'WP', 'VBP', 'PRP$', 'NNS']","['article', '370', 'have', 'fail', 'and', 'should', 'be', 'remove', 'what', 'be', 'you', 'view']"
23819,0,Can a power of attorney be digitallly signed?,can a power of attorney be digitallly signed,"['MD', 'DT', 'NN', 'IN', 'NN', 'VB', 'RB', 'VBN']","['can', 'a', 'power', 'of', 'attorney', 'be', 'digitallly', 'sign']"
3368,0,when does mcdreamy and meredith get back together,when does mcdreamy and meredith get back together,"['WRB', 'VBZ', 'NNP', 'CC', 'NNP', 'VB', 'RB', 'RB']","['when', 'do', 'mcdreamy', 'and', 'meredith', 'get', 'back', 'together']"
534,0,where is the liver located at in the body,where is the liver located at in the body,"['WRB', 'VBZ', 'DT', 'NN', 'VBN', 'IN', 'IN', 'DT', 'NN']","['where', 'be', 'the', 'liver', 'locate', 'at', 'in', 'the', 'body']"
5501,0,what nation is in possession of the sinai peninsula today,what nation is in possession of the sinai peninsula today,"['WDT', 'NN', 'VBZ', 'IN', 'NN', 'IN', 'DT', 'NNP', 'NN', 'NN']","['what', 'nation', 'be', 'in', 'possession', 'of', 'the', 'sinai', 'peninsula', 'today']"
13409,0,who or what is antifa,who or what is antifa,"['WP', 'CC', 'WP', 'VBZ', '.']","['who', 'or', 'what', 'be', 'antifa']"
5653,0,who plays the voice of hayley on american dad,who plays the voice of hayley on american dad,"['WP', 'VBZ', 'DT', 'NN', 'IN', 'NNP', 'IN', 'JJ', 'NN']","['who', 'play', 'the', 'voice', 'of', 'hayley', 'on', 'american', 'dad']"
22997,1,"Mobile Phones: What is the difference between GSM, WCDMA, CDMA and UMTS SIM slots?",mobile phones what is the difference between gsm wcdma cdma and umts sim slots,"['JJ', 'NNS', 'WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'NN', 'NN', 'CC', 'NN', 'NN', 'NNS']","['mobile', 'phone', 'what', 'be', 'the', 'difference', 'between', 'gsm', 'wcdma', 'cdma', 'and', 'umt', 'sim', 'slot']"
14327,0,where is berkeley lake,where is berkeley lake,"['WRB', 'VBZ', 'NNP', 'NNP']","['where', 'be', 'berkeley', 'lake']"
6962,0,who played mary corleone in the godfather 3,who played mary corleone in the godfather 3,"['WP', 'VBD', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'CD']","['who', 'play', 'mary', 'corleone', 'in', 'the', 'godfather', '3']"
2149,0,how many players on all star team nba,how many players on all star team nba,"['WRB', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'NN', 'NNP']","['how', 'many', 'player', 'on', 'all', 'star', 'team', 'nba']"
15493,0,what is the climate in the  rainforest,what is the climate in the rainforest,"['WP', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'NN']","['what', 'be', 'the', 'climate', 'in', 'the', 'rainforest']"
25942,0,How do the Delhi Metro cards and tokens work?,how do the delhi metro cards and tokens work,"['WRB', 'VBP', 'DT', 'NNP', 'JJ', 'NNS', 'CC', 'NNS', 'VB']","['how', 'do', 'the', 'delhi', 'metro', 'card', 'and', 'token', 'work']"
20118,0,does my iphone need a sim card to use restore,does my iphone need a sim card to use restore,"['VBZ', 'PRP$', 'NNP', 'VB', 'DT', 'NN', 'NN', 'TO', 'VB', 'NN']","['do', 'my', 'iphone', 'need', 'a', 'sim', 'card', 'to', 'use', 'restore']"
24334,0,Does deleting messages from one's Facebook inbox delete the messages as received by the other(s) in the same thread?,does deleting messages from one s facebook inbox delete the messages as received by the other s in the same thread,"['VBZ', 'VBG', 'NNS', 'IN', 'CD', 'POS', 'NN', 'NN', 'VB', 'DT', 'NNS', 'IN', 'VBN', 'IN', 'DT', 'JJ', 'POS', 'IN', 'DT', 'JJ', 'NN']","['do', 'delete', 'message', 'from', 'one', ""'s"", 'facebook', 'inbox', 'delete', 'the', 'message', 'as', 'receive', 'by', 'the', 'other', ""'s"", 'in', 'the', 'same', 'thread']"
28037,0,Should ladies doctors join in Indian army?,should ladies doctors join in indian army,"['MD', 'NNS', 'NNS', 'VB', 'IN', 'JJ', 'NN']","['should', 'lady', 'doctor', 'join', 'in', 'indian', 'army']"
7501,0,when was the battle of plassey was fought,when was the battle of plassey was fought,"['WRB', 'VBD', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'VBN']","['when', 'be', 'the', 'battle', 'of', 'plassey', 'be', 'fight']"
28389,0,What are some signs my girlfriend/boyfriend is emotionally immature?,what are some signs my girlfriend boyfriend is emotionally immature,"['WP', 'VBP', 'DT', 'NNS', 'PRP$', 'NN', 'NN', 'VBZ', 'RB', 'JJ']","['what', 'be', 'some', 'sign', 'my', 'girlfriend', 'boyfriend', 'be', 'emotionally', 'immature']"
